date,cyclists,April,August,December,February,January,July,June,March,May,November,October,September,Weekday,Weekend,trend,mean_temp,percip(mm),Holiday,rain_binary,forecast_rain,forecast_temp,forecast_percip
2023-01-08,633,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1469,7.3,1,0,1,0,0,0
2023-01-09,1342,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1470,8.3,0.7,0,1,0,0,0
2023-01-10,2025,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1471,8.8,0,0,0,0,0,0
2023-01-11,1864,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1472,8.9,4.6,0,1,0,0,0
2023-01-12,1059,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1473,9.7,1,0,1,0,0,0
2023-01-13,1336,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1474,9.9,0.5,0,1,0,0,0
2023-01-14,1506,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1475,9.1,0.8,0,1,0,0,0
2023-01-15,902,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1476,8.8,2.8,0,1,0,0,0
2023-01-16,1587,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1477,7.4,0.4,0,1,0,0,0
2023-01-17,1617,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1478,7.2,1.8,0,1,0,0,0
2023-01-18,1505,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1479,6.7,0.2,0,1,0,0,0
2023-01-19,1724,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1480,3.5,0,0,0,0,0,0
2023-01-20,1493,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1481,5.4,1.4,0,1,0,0,0
2023-01-21,618,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1482,3.7,0.6,0,1,0,0,0
2023-01-22,1239,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1483,3.5,0.8,0,1,0,0,0
2023-01-23,1502,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1484,5.8,2.5,0,1,0,0,0
2023-01-24,1802,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1485,7.4,0,0,0,0,0,0
2023-01-25,1890,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1486,7.5,0.5,0,1,0,0,0
2023-01-26,1593,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1487,7.6,1.1,0,1,0,0,0
2023-01-27,1516,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1488,8.3,0.2,0,1,0,0,0
2023-01-28,1059,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1489,5.4,0.3,0,1,0,0,0
2023-01-29,891,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1490,1.4,0,0,0,0,0,0
2023-01-30,1164,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1491,0.5,1.4,0,1,0,0,0
2023-01-31,1029,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1492,3,0.7,0,1,0,0,0
2023-02-01,1569,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1493,4.2,0,0,0,0,0,0
2023-02-02,1666,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1494,4.9,1.4,0,1,0,0,0
2023-02-03,1145,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1495,7.4,1.3,0,1,0,0,0
2023-02-04,966,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1496,8.3,1.4,0,1,0,0,0
2023-02-05,802,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1497,8.5,3.1,0,1,0,0,0
2023-02-06,1202,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1498,8.1,17.7,0,1,0,0,0
2023-02-07,1161,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1499,7.7,1.3,0,1,0,0,0
2023-02-08,1874,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1500,6,2.4,0,1,0,0,0
2023-02-09,1413,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1501,6.7,2,0,1,0,0,0
2023-02-10,1524,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1502,7.9,0,0,0,0,0,0
2023-02-11,1412,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1503,5,0.7,0,1,0,0,0
2023-02-12,724,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1504,6.1,7.2,0,1,0,0,0
2023-02-13,1234,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1505,5.6,0.2,0,1,0,0,0
2023-02-14,1518,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1506,3.4,0.2,0,1,0,0,0
2023-02-15,1536,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1507,2.6,0,0,0,0,0,0
2023-02-16,1507,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1508,5.1,2.3,0,1,0,0,0
2023-02-17,1372,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1509,6.2,0.4,0,1,0,0,0
2023-02-18,893,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1510,7.2,0,0,0,0,0,0
2023-02-19,819,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1511,7.3,2.1,0,1,0,0,0
2023-02-20,483,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1512,7.9,0.6,1,1,0,0,0
2023-02-21,1446,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1513,5.6,0.8,0,1,0,0,0
2023-02-22,757,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1514,0.7,0.2,0,1,0,0,0
2023-02-23,497,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1515,-1.1,0,0,0,0,0,0
2023-02-24,776,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1516,-1.6,1,0,1,0,0,0
2023-02-25,510,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1517,-0.4,1.7,0,1,0,0,0
2023-02-26,425,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1518,2.7,3,0,1,0,0,0
2023-02-27,872,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1519,2.5,9.4,0,1,0,0,0
2023-02-28,446,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1520,2.9,0.5,0,1,0,0,0
2023-03-01,1250,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1521,2.9,5.2,0,1,0,0,0
2023-03-02,1302,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1522,5.4,0.2,0,1,0,0,0
2023-03-03,1202,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1523,5.1,0.2,0,1,0,0,0
2023-03-04,566,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1524,5.6,0,0,0,0,0,0
2023-03-05,1267,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1525,5.4,0,0,0,0,0,0
2023-03-06,1568,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1526,6.2,0,0,0,0,0,0
2023-03-07,1879,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1527,5.9,0,0,0,0,0,0
2023-03-08,1949,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1528,5.4,0,0,0,0,0,0
2023-03-09,1616,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1529,7,1.9,0,1,0,0,0
2023-03-10,1103,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1530,6.5,0.8,0,1,0,0,0
2023-03-11,1339,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1531,6.5,2.7,0,1,0,0,0
2023-03-12,676,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1532,5,,0,0,0,0,0
2023-03-13,1539,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1533,6.6,,0,0,0,0,0
2023-03-14,1976,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1534,6.4,,0,0,0,0,0
2023-03-15,2208,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1535,6.8,,0,0,0,0,0
2023-03-16,1962,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1536,5.8,,0,0,0,0,0
2023-03-17,1902,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1537,8.8,,0,0,0,0,0
2023-03-18,2179,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1538,9.4,,0,0,0,0,0
2023-03-19,1380,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1539,10,,0,0,0,0,0
2023-03-20,1449,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1540,9.5,,0,0,0,0,0
2023-03-21,2023,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1541,9,0,0,0,0,0,0
2023-03-22,2585,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1542,7.4,0,0,0,0,0,0
2023-03-23,1631,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1543,7.1,6.8,0,1,0,0,0
2023-03-24,1195,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1544,5.3,0.2,0,1,0,0,0
2023-03-25,1363,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1545,6,0,0,0,0,0,0
2023-03-26,1062,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1546,5.4,0,0,0,0,0,0
2023-03-27,2042,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1547,7.7,0,0,0,0,0,0
2023-03-28,2376,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1548,11.4,0,0,0,0,0,0
2023-03-29,2717,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1549,10,0,0,0,0,0,0
2023-03-30,2430,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1550,8.3,0,0,0,0,0,0
2023-03-31,1327,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1551,7,0.8,0,1,0,0,0
2023-04-01,1142,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1552,5.2,4.3,0,1,0,0,0
2023-04-02,737,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1553,5.2,0.5,0,1,0,0,0
2023-04-03,1914,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1554,6.3,0,0,0,0,0,0
2023-04-04,2162,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1555,5.2,0,0,0,0,0,0
2023-04-05,2138,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1556,5.6,0,0,0,0,0,0
2023-04-06,1422,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1557,9.4,0,0,0,0,0,0
2023-04-07,1702,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1558,9.9,0,1,0,0,0,0
2023-04-08,913,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1559,8.5,0.8,0,1,0,0,0
2023-04-09,772,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1560,10.4,0,0,0,0,0,0
2023-04-10,1240,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1561,8,2.5,0,1,0,0,0
2023-04-11,1703,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1562,7.2,0,0,0,0,0,0
2023-04-12,2603,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1563,8.7,0,0,0,0,0,0
2023-04-13,2154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1564,7.4,0,0,0,0,0,0
2023-04-14,2303,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1565,6.4,0.2,0,1,0,0,0
2023-04-15,1111,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1566,7.9,2.4,0,1,0,0,0
2023-04-16,804,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1567,7.9,0,0,0,0,0,0
2023-04-17,1467,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1568,6,1.2,0,1,0,0,0
2023-04-18,1725,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1569,7.2,0,0,0,0,0,0
2023-04-19,2298,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1570,8.2,1.8,0,1,0,0,0
2023-04-20,1433,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1571,6.6,2.7,0,1,0,0,0
2023-04-21,1584,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1572,8.3,1,0,1,0,0,0
2023-04-22,1121,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1573,10.4,1.4,0,1,0,0,0
2023-04-23,1005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1574,9.7,0.6,0,1,0,0,0
2023-04-24,2272,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1575,9.5,0,0,0,0,0,0
2023-04-25,2452,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1576,9.5,0.8,0,1,0,0,0
2023-04-26,2297,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1577,12,0,0,0,0,0,0
2023-04-27,2860,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1578,12.4,0,0,0,0,0,0
2023-04-28,2867,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1579,14.3,0,0,0,0,0,0
2023-04-29,2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1580,13.7,0,0,0,0,0,0
2023-04-30,1760,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1581,12.4,0,0,0,0,0,0
2023-05-01,2448,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1582,11.5,0,0,0,0,0,0
2023-05-02,3202,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1583,13.6,0,0,0,0,0,0
2023-05-03,3232,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1584,13.7,0.3,0,1,0,0,0
2023-05-04,2488,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1585,13.1,12.1,0,1,0,0,0
2023-05-05,960,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1586,11.2,0.2,0,1,0,0,0
2023-05-06,1774,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1587,10.3,0,0,0,0,0,0
2023-05-07,2264,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1588,11.1,0,0,0,0,0,0
2023-05-08,2263,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1589,11.5,0,0,0,0,0,0
2023-05-09,3188,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1590,12.3,0,0,0,0,0,0
2023-05-10,3405,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1591,12.2,0,0,0,0,0,0
2023-05-11,3302,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1592,13,0,0,0,0,0,0
2023-05-12,2975,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1593,16.3,0,0,0,0,0,0
2023-05-13,2731,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1594,19.3,0,0,0,0,0,0
2023-05-14,2320,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1595,21.6,0,0,0,0,0,0
2023-05-15,2913,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1596,18.7,0,0,0,0,0,0
2023-05-16,3290,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1597,16.7,0,0,0,0,0,0
2023-05-17,3320,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1598,14.8,0,0,0,0,0,0
2023-05-18,3225,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1599,,0,0,0,0,0,0
2023-05-19,3002,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1600,,0,0,0,0,0,0
2023-05-20,2667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1601,15.3,0,0,0,0,0,0
2023-05-21,2100,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1602,12.6,2.1,1,1,0,0,0
2023-05-22,1774,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1603,13.4,0,0,0,0,0,0
2023-05-23,2530,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1604,12,0,0,0,0,0,0
2023-05-24,3309,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1605,13.8,0,0,0,0,0,0
2023-05-25,3383,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1606,14.5,0,0,0,0,0,0
2023-05-26,3175,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1607,15.5,0,0,0,0,0,0
2023-05-27,2727,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1608,15.3,0,0,0,0,0,0
2023-05-28,2602,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1609,13.7,0,0,0,0,0,0
2023-05-29,3206,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1610,13.6,0,0,0,0,0,0
2023-05-30,3356,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1611,12.6,0,0,0,0,0,0
2023-05-31,3540,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1612,12.7,0.2,0,1,0,0,0
2023-06-01,3375,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1613,13.1,0,0,0,0,0,0
2023-06-02,3251,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1614,13.8,0,0,0,0,0,0
2023-06-03,2698,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1615,14.7,0,0,0,0,0,0
2023-06-04,2659,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1616,13,0,0,0,0,0,0
2023-06-05,3107,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1617,13,0,0,0,0,0,0
2023-06-06,3544,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1618,15.3,0,0,0,0,0,0
2023-06-07,3581,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1619,17.5,0,0,0,0,0,0
2023-06-08,3310,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1620,16.3,4.2,0,1,0,0,0
2023-06-09,1908,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1621,13.5,19.1,0,1,0,0,0
2023-06-10,841,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1622,12.7,0,0,0,0,0,0
2023-06-11,2927,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1623,14.8,0,0,0,0,0,0
2023-06-12,3264,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1624,17.2,0,0,0,0,0,0
2023-06-13,3115,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1625,15.2,0,0,0,0,0,0
2023-06-14,3281,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1626,13.8,0,0,0,0,0,0
2023-06-15,3154,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1627,14.2,0,0,0,0,0,0
2023-06-16,2566,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1628,14.8,0,0,0,0,0,0
2023-06-17,2110,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1629,12.6,0,0,0,0,0,0
2023-06-18,1968,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1630,12.4,0,0,0,0,0,0
2023-06-19,2279,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1631,12,0.2,0,1,0,0,0
2023-06-20,2338,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1632,12.7,0,0,0,0,0,0
2023-06-21,3416,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1633,14,0,0,0,0,0,0
2023-06-22,3530,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1634,14.7,0,0,0,0,0,0
2023-06-23,3081,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1635,16.3,0,0,0,0,0,0
2023-06-24,2641,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1636,14,0,0,0,0,0,0
2023-06-25,2830,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1637,15.6,0,0,0,0,0,0
2023-06-26,3141,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1638,16.2,0,0,0,0,0,0
2023-06-27,3318,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1639,13.6,0,0,0,0,0,0
2023-06-28,3491,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1640,16.2,0,0,0,0,0,0
2023-06-29,3112,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1641,16.5,0,0,0,0,0,0
2023-06-30,3012,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1642,16.7,0,0,0,0,0,0
2023-07-01,3431,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1643,15.9,0,1,0,0,0,0
2023-07-02,2640,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1644,14.9,0,0,0,0,0,0
2023-07-03,2878,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1645,16.6,0,0,0,0,0,0
2023-07-04,3263,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1646,17.8,0,0,0,0,0,0
2023-07-05,3494,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1647,16.8,0,0,0,0,0,0
2023-07-06,3309,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1648,18,0,0,0,0,0,0
2023-07-07,3019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1649,15.4,0,0,0,0,0,0
2023-07-08,2823,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1650,16.3,0,0,0,0,0,0
2023-07-09,3163,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1651,16.3,0,0,0,0,0,0
2023-07-10,2943,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1652,15,0,0,0,0,0,0
2023-07-11,3394,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1653,15.1,0,0,0,0,0,0
2023-07-12,3188,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1654,16.6,0,0,0,0,0,0
2023-07-13,3443,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1655,15.8,0,0,0,0,0,0
2023-07-14,3056,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1656,16.6,0,0,0,0,0,0
2023-07-15,3010,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1657,16.7,0,0,0,0,0,0
2023-07-16,2997,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1658,19.4,0,0,0,0,0,0
2023-07-17,2864,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1659,16.4,0,0,0,0,0,0
2023-07-18,3607,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1660,15.7,0,0,0,0,0,0
2023-07-19,3699,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1661,16.8,0,0,0,0,0,0
2023-07-20,3388,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1662,17.6,0,0,0,0,0,0
2023-07-21,3121,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1663,16.5,0,0,0,0,0,0
2023-07-22,2854,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1664,16.3,0,0,0,0,0,0
2023-07-23,2719,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1665,17.5,11.5,0,1,0,0,0
2023-07-24,1462,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1666,15.5,0,0,0,0,0,0
2023-07-25,2720,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1667,15.8,0,0,0,0,0,0
2023-07-26,3549,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1668,15.2,0,0,0,0,0,0
2023-07-27,3424,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1669,17.1,0,0,0,0,0,0
2023-07-28,3076,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1670,17.1,0,0,0,0,0,0
2023-07-29,2623,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1671,17.1,0,0,0,0,0,0
2023-07-30,2667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1672,16.8,0,0,0,0,0,0
2023-07-31,3095,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1673,17,0,0,0,0,0,0
2023-08-01,3400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1674,16.1,0,0,0,0,0,0
2023-08-02,3566,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1675,18.3,0,0,0,0,0,0
2023-08-03,3360,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1676,15.8,0,0,0,0,0,0
2023-08-04,3113,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1677,18.2,0,0,0,0,0,0
2023-08-05,2482,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1678,18.2,0,0,0,0,0,0
2023-08-06,2510,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1679,17.4,0,0,0,0,0,0
2023-08-07,2948,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1680,17.1,0,1,0,0,0,0
2023-08-08,2932,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1681,17.6,0.2,0,1,0,0,0
2023-08-09,2889,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1682,16.4,0,0,0,0,0,0
2023-08-10,3423,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1683,17.2,0,0,0,0,0,0
2023-08-11,3189,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1684,16.8,0,0,0,0,0,0
2023-08-12,2955,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1685,17.6,0,0,0,0,0,0
2023-08-13,2655,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1686,18.7,0,0,0,0,0,0
2023-08-14,2974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1687,21.1,0,0,0,0,0,0
2023-08-15,3241,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1688,18.8,0,0,0,0,0,0
2023-08-16,3443,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1689,17.6,0,0,0,0,0,0
2023-08-17,3270,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1690,18.9,0,0,0,0,0,0
2023-08-18,3195,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1691,15.6,0,0,0,0,0,0
2023-08-19,2516,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1692,15.6,0,0,0,0,0,0
2023-08-20,2110,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1693,15.5,0,0,0,0,0,0
2023-08-21,2792,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1694,15.8,0,0,0,0,0,0
2023-08-22,3182,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1695,15.8,0,0,0,0,0,0
2023-08-23,3166,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1696,15.6,0,0,0,0,0,0
2023-08-24,3194,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1697,17.4,0,0,0,0,0,0
2023-08-25,2432,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1698,18.4,0,0,0,0,0,0
2023-08-26,2744,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1699,20.8,0,0,0,0,0,0
2023-08-27,2383,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1700,17.2,1.4,0,1,0,0,0
2023-08-28,2248,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1701,,2,0,1,0,0,0
2023-08-29,1989,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1702,15.9,0.6,0,1,0,0,0
2023-08-30,2991,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1703,16.3,2.6,0,1,0,0,0
2023-08-31,2063,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1704,14.6,0,0,0,0,0,0
2023-09-01,3054,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1705,16.4,0,0,0,0,0,0
2023-09-02,2835,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1706,17.6,0.5,0,1,0,0,0
2023-09-03,1828,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1707,15.5,0,0,0,0,0,0
2023-09-04,2592,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1708,13.9,0,1,0,0,0,0
2023-09-05,3076,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1709,14.8,0,0,0,0,0,0
2023-09-06,2842,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1710,13.8,0,0,0,0,0,0
2023-09-07,3160,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1711,14.7,0,0,0,0,0,0
